Date,Time,millisecs,Ch1:Deg F,Ch2:Deg F,Ch3:,Ch4:Deg F
08/03/2009,09:05:27,756,-36.197,4.520,3.505,32.000
08/03/2009,09:05:30,444,-35.798,4.447,3.513,32.000
08/03/2009,09:05:33,133,-35.798,4.373,3.529,32.000
08/03/2009,09:05:35,822,-35.410,4.520,3.537,32.000
08/03/2009,09:05:38,511,-35.410,4.373,3.545,32.000
08/03/2009,09:05:41,199,-35.031,4.520,3.562,32.000
08/03/2009,09:05:43,888,-35.031,4.447,3.570,32.000
08/03/2009,09:05:46,577,-35.031,4.447,3.586,32.000
08/03/2009,09:05:49,265,-34.661,4.447,3.586,32.000
08/03/2009,09:05:51,954,-34.661,4.373,3.602,32.000
08/03/2009,09:05:54,643,-34.278,4.447,3.611,32.000
08/03/2009,09:05:57,332,-34.471,4.373,3.627,32.000
08/03/2009,09:06:00,020,-34.278,4.373,3.635,32.000
08/03/2009,09:06:02,709,-33.901,4.447,3.651,32.000
08/03/2009,09:06:05,398,-34.088,4.373,3.659,32.000
08/03/2009,09:06:08,086,-33.716,4.520,3.668,32.000
08/03/2009,09:06:10,775,-33.716,4.373,3.676,32.000
08/03/2009,09:06:13,464,-33.532,4.447,3.692,32.000
08/03/2009,09:06:16,153,-33.173,4.447,3.700,32.000
08/03/2009,09:06:18,841,-33.173,4.373,3.716,32.000
08/03/2009,09:06:21,530,-32.821,4.520,3.725,32.000
08/03/2009,09:06:24,219,-32.821,4.447,3.741,32.000
08/03/2009,09:06:26,908,-32.821,4.520,3.749,32.000
08/03/2009,09:06:29,596,-32.456,4.447,3.757,32.000
08/03/2009,09:06:32,285,-32.456,4.447,3.774,32.000
08/03/2009,09:06:34,974,-32.098,4.520,3.782,32.000
08/03/2009,09:06:37,662,-31.921,4.447,3.790,32.000
08/03/2009,09:06:40,351,-31.747,4.520,3.806,32.000
08/03/2009,09:06:43,040,-31.405,4.520,3.814,32.000
08/03/2009,09:06:45,729,-31.405,4.520,3.831,32.000
08/03/2009,09:06:48,417,-31.070,4.593,3.839,32.000
08/03/2009,09:06:51,106,-31.070,4.520,3.847,32.000
08/03/2009,09:06:53,795,-30.725,4.666,3.863,32.000
08/03/2009,09:06:56,483,-30.725,4.520,3.871,32.000
08/03/2009,09:06:59,172,-30.725,4.593,3.879,32.000
08/03/2009,09:07:01,861,-30.383,4.593,3.896,32.000
08/03/2009,09:07:04,550,-30.383,4.520,3.904,32.000
08/03/2009,09:07:07,238,-29.883,4.666,3.912,32.000
08/03/2009,09:07:09,927,-29.720,4.666,3.928,32.000
08/03/2009,09:07:12,616,-29.720,4.666,3.936,32.000
08/03/2009,09:07:15,304,-29.399,4.666,3.945,32.000
08/03/2009,09:07:17,993,-29.399,4.666,3.961,32.000
08/03/2009,09:07:20,682,-29.077,4.811,3.969,32.000
08/03/2009,09:07:23,371,-28.747,4.739,3.977,32.000
08/03/2009,09:07:26,059,-28.747,4.666,3.994,32.000
08/03/2009,09:07:28,748,-28.266,4.739,4.002,32.000
08/03/2009,09:07:31,437,-28.425,4.666,4.018,32.000
08/03/2009,09:07:34,125,-28.109,4.811,4.018,32.000
08/03/2009,09:07:36,814,-27.799,4.811,4.042,32.000
08/03/2009,09:07:39,503,-27.799,4.811,4.042,32.000
08/03/2009,09:07:42,192,-27.183,4.884,4.059,32.000
08/03/2009,09:07:44,880,-27.183,4.811,4.067,32.000
08/03/2009,09:07:47,569,-27.026,4.884,4.083,32.000
08/03/2009,09:07:50,258,-26.871,4.811,4.083,32.000
08/03/2009,09:07:52,947,-26.871,4.884,4.099,32.000
08/03/2009,09:07:55,635,-26.265,4.955,4.116,32.000
08/03/2009,09:07:58,324,-26.116,4.955,4.116,32.000
08/03/2009,09:08:01,013,-25.970,5.028,4.132,32.000
08/03/2009,09:08:03,701,-25.681,5.028,4.140,32.000
08/03/2009,09:08:06,390,-25.681,5.028,4.157,32.000
08/03/2009,09:08:09,079,-25.084,5.104,4.165,32.000
08/03/2009,09:08:11,768,-25.084,5.028,4.181,32.000
08/03/2009,09:08:14,456,-24.791,5.179,4.181,32.000
08/03/2009,09:08:17,145,-24.504,5.179,4.197,32.000
08/03/2009,09:08:19,834,-24.362,5.179,4.214,32.000
08/03/2009,09:08:22,522,-23.806,5.328,4.222,32.000
08/03/2009,09:08:25,211,-23.662,5.253,4.238,32.000
08/03/2009,09:08:27,900,-23.377,5.328,4.246,32.000
08/03/2009,09:08:30,589,-23.236,5.328,4.254,32.000
08/03/2009,09:08:33,277,-23.097,5.328,4.271,32.000
08/03/2009,09:08:35,966,-22.821,5.476,4.279,32.000
08/03/2009,09:08:38,655,-22.685,5.402,4.287,32.000
08/03/2009,09:08:41,343,-22.283,5.549,4.295,32.000
08/03/2009,09:08:44,032,-22.021,5.549,4.311,32.000
08/03/2009,09:08:46,721,-22.021,5.549,4.319,32.000
08/03/2009,09:08:49,410,-21.611,5.549,4.336,32.000
08/03/2009,09:08:52,098,-21.476,5.549,4.344,32.000
08/03/2009,09:08:54,787,-21.210,5.695,4.352,32.000
08/03/2009,09:08:57,476,-20.947,5.622,4.368,32.000
08/03/2009,09:09:00,164,-20.947,5.695,4.377,32.000
08/03/2009,09:09:02,853,-20.435,5.768,4.393,32.000
08/03/2009,09:09:05,542,-20.435,5.695,4.401,32.000
08/03/2009,09:09:08,231,-19.922,5.913,4.409,32.000
08/03/2009,09:09:10,919,-19.792,5.841,4.425,32.000
08/03/2009,09:09:13,608,-19.663,5.985,4.434,32.000
08/03/2009,09:09:16,297,-19.283,5.985,4.442,32.000
08/03/2009,09:09:18,986,-19.158,5.985,4.458,32.000
08/03/2009,09:09:21,674,-18.789,6.128,4.466,32.000
08/03/2009,09:09:24,363,-18.668,6.056,4.474,32.000
08/03/2009,09:09:27,052,-18.429,6.199,4.491,32.000
08/03/2009,09:09:29,740,-18.179,6.199,4.499,32.000
08/03/2009,09:09:32,429,-18.055,6.270,4.507,32.000
08/03/2009,09:09:35,118,-17.687,6.411,4.523,32.000
08/03/2009,09:09:37,807,-17.687,6.340,4.531,32.000
08/03/2009,09:09:40,495,-17.209,6.550,4.548,32.000
08/03/2009,09:09:43,184,-16.975,6.481,4.556,32.000
08/03/2009,09:09:45,873,-16.975,6.550,4.564,32.000
08/03/2009,09:09:48,561,-16.745,6.550,4.580,32.000
08/03/2009,09:09:51,250,-16.745,6.550,4.588,32.000
08/03/2009,09:09:53,939,-16.391,6.689,4.605,32.000
08/03/2009,09:09:56,628,-16.391,6.689,4.605,32.000
08/03/2009,09:09:59,316,-16.153,6.829,4.621,32.000
08/03/2009,09:10:02,005,-15.686,6.829,4.637,32.000
08/03/2009,09:10:04,694,-15.571,6.829,4.645,32.000
08/03/2009,09:10:07,382,-15.120,6.974,4.654,32.000
08/03/2009,09:10:10,071,-14.899,6.974,4.670,32.000
08/03/2009,09:10:12,760,-14.673,7.117,4.678,32.000
08/03/2009,09:10:15,449,-14.445,7.117,4.694,32.000
08/03/2009,09:10:18,137,-14.332,7.260,4.702,32.000
08/03/2009,09:10:20,826,-13.887,7.260,4.711,32.000
08/03/2009,09:10:23,515,-13.887,7.260,4.727,32.000
08/03/2009,09:10:26,204,-13.346,7.402,4.735,32.000
08/03/2009,09:10:28,892,-13.135,7.472,4.751,32.000
08/03/2009,09:10:31,581,-13.031,7.543,4.768,32.000
08/03/2009,09:10:34,270,-12.702,7.613,4.776,32.000
08/03/2009,09:10:36,958,-12.702,7.682,4.784,32.000
08/03/2009,09:10:39,647,-12.166,7.821,4.792,32.000
08/03/2009,09:10:42,336,-12.060,7.821,4.808,32.000
08/03/2009,09:10:45,025,-11.852,7.959,4.817,32.000
08/03/2009,09:10:47,713,-8.230,7.959,3.415,32.000
08/03/2009,09:10:50,402,-11.442,8.027,4.841,32.000
08/03/2009,09:10:53,091,-11.030,8.164,4.857,32.000
08/03/2009,09:10:55,779,-11.030,8.096,4.865,32.000
08/03/2009,09:10:58,468,-10.820,8.231,4.882,32.000
08/03/2009,09:11:01,157,-10.613,8.299,4.890,32.000
08/03/2009,09:11:03,846,-10.510,8.299,4.898,32.000
08/03/2009,09:11:06,534,-10.104,8.500,4.914,32.000
08/03/2009,09:11:09,223,-10.004,8.500,4.923,32.000
08/03/2009,09:11:11,912,-9.806,8.500,4.939,32.000
08/03/2009,09:11:14,600,-9.416,8.635,4.955,32.000
08/03/2009,09:11:17,289,-9.416,8.635,4.963,32.000
08/03/2009,09:11:19,978,-8.813,8.775,4.971,32.000
08/03/2009,09:11:22,667,-8.813,8.775,4.988,32.000
08/03/2009,09:11:25,355,-8.617,8.915,4.996,32.000
08/03/2009,09:11:28,044,-8.422,8.984,5.012,32.000
08/03/2009,09:11:30,733,-8.422,8.984,5.020,32.000
08/03/2009,09:11:33,421,-6.900,9.122,3.366,32.000
08/03/2009,09:11:36,110,-7.758,9.191,5.045,32.000
08/03/2009,09:11:38,799,-7.758,9.191,5.053,32.000
08/03/2009,09:11:41,488,-7.281,9.327,5.069,32.000
08/03/2009,09:11:44,176,-7.281,9.327,5.085,32.000
08/03/2009,09:11:46,865,-7.090,9.530,5.094,32.000
08/03/2009,09:11:49,554,-6.900,9.597,5.102,32.000
08/03/2009,09:11:52,243,-6.900,9.597,5.118,32.000
08/03/2009,09:11:54,931,-6.528,9.731,5.126,32.000
08/03/2009,09:11:57,620,-6.528,9.731,5.143,32.000
08/03/2009,09:12:00,309,-6.164,9.930,5.151,32.000
08/03/2009,09:12:02,997,-5.984,9.995,5.167,32.000
08/03/2009,09:12:05,686,-5.984,9.995,5.183,32.000
08/03/2009,09:12:08,375,-5.433,10.257,5.191,32.000
08/03/2009,09:12:11,064,-5.433,10.192,5.200,32.000
08/03/2009,09:12:13,752,-5.248,10.386,5.216,32.000
08/03/2009,09:12:16,441,-4.885,10.386,5.224,32.000
08/03/2009,09:12:19,130,-4.617,10.386,3.496,32.000
08/03/2009,09:12:21,818,-4.706,10.658,5.257,32.000
08/03/2009,09:12:24,507,-4.706,10.658,5.265,32.000
08/03/2009,09:12:27,196,-4.529,10.793,5.281,32.000
08/03/2009,09:12:29,885,-4.354,10.927,5.297,32.000
08/03/2009,09:12:32,573,-4.529,10.927,5.306,32.000
08/03/2009,09:12:35,262,-4.094,11.061,5.322,32.000
08/03/2009,09:12:37,951,-4.180,11.061,5.330,32.000
08/03/2009,09:12:40,639,-4.008,11.259,5.346,32.000
08/03/2009,09:12:43,328,-3.829,11.325,5.354,32.000
08/03/2009,09:12:46,017,-3.829,11.325,5.371,32.000
08/03/2009,09:12:48,706,-3.475,11.521,5.387,32.000
08/03/2009,09:12:51,394,-3.475,11.521,5.395,32.000
08/03/2009,09:12:54,083,-3.475,11.586,5.411,32.000
08/03/2009,09:12:56,772,-3.042,11.715,5.420,32.000
08/03/2009,09:12:59,460,-3.042,11.715,5.436,32.000
08/03/2009,09:13:02,149,-2.787,11.907,5.444,32.000
08/03/2009,09:13:04,838,-2.453,11.970,3.423,32.000
08/03/2009,09:13:07,527,-2.453,12.034,5.468,32.000
08/03/2009,09:13:10,215,-2.119,12.097,5.485,32.000
08/03/2009,09:13:12,904,-2.119,12.160,5.501,32.000
08/03/2009,09:13:15,593,-1.946,12.289,5.509,32.000
08/03/2009,09:13:18,282,-1.774,12.355,5.526,32.000
08/03/2009,09:13:20,970,-1.688,12.420,5.542,32.000
08/03/2009,09:13:23,659,-1.267,12.614,5.550,32.000
08/03/2009,09:13:26,348,-1.184,12.614,5.566,32.000
08/03/2009,09:13:29,036,-0.937,12.742,5.574,32.000
08/03/2009,09:13:31,725,-0.774,12.806,5.591,32.000
08/03/2009,09:13:34,414,-0.774,12.870,5.599,32.000
08/03/2009,09:13:37,103,-0.206,12.997,5.615,32.000
08/03/2009,09:13:39,791,-0.206,12.997,5.623,32.000
08/03/2009,09:13:42,480,0.041,13.248,5.640,32.000
08/03/2009,09:13:45,169,0.365,13.248,5.656,32.000
08/03/2009,09:13:47,857,0.365,13.310,5.664,32.000
08/03/2009,09:13:50,546,0.841,13.496,3.496,32.000
08/03/2009,09:13:53,235,0.841,13.496,5.697,32.000
08/03/2009,09:13:55,924,0.841,13.619,5.705,32.000
08/03/2009,09:13:58,612,1.304,13.741,5.713,32.000
08/03/2009,09:14:01,301,1.304,13.741,5.729,32.000
08/03/2009,09:14:03,990,1.700,13.923,5.746,32.000
08/03/2009,09:14:06,678,1.780,13.923,5.754,32.000
08/03/2009,09:14:09,367,1.780,14.046,5.770,32.000
08/03/2009,09:14:12,056,2.249,14.110,5.778,32.000
08/03/2009,09:14:14,745,2.249,14.174,5.794,32.000
08/03/2009,09:14:17,433,2.708,14.366,5.811,32.000
08/03/2009,09:14:20,122,2.783,14.366,5.819,32.000
08/03/2009,09:14:22,811,2.858,14.492,5.827,32.000
08/03/2009,09:14:25,500,3.386,14.618,5.843,32.000
08/03/2009,09:14:28,188,3.386,14.618,5.851,32.000
08/03/2009,09:14:30,877,3.772,14.868,5.868,32.000
08/03/2009,09:14:33,566,3.772,14.868,5.884,32.000
08/03/2009,09:14:36,254,3.848,14.991,3.529,32.000
08/03/2009,09:14:38,943,4.520,15.114,5.909,32.000
08/03/2009,09:14:41,632,4.520,15.175,5.917,32.000
08/03/2009,09:14:44,321,5.028,15.357,5.933,32.000
08/03/2009,09:14:47,009,5.179,15.418,5.941,32.000
08/03/2009,09:14:49,698,5.253,15.478,5.957,32.000
08/03/2009,09:14:52,387,5.622,15.598,5.966,32.000
08/03/2009,09:14:55,075,5.622,15.658,5.982,32.000
08/03/2009,09:14:57,764,5.841,15.838,5.990,32.000
08/03/2009,09:15:00,453,6.056,15.900,6.006,32.000
08/03/2009,09:15:03,142,6.128,15.962,6.023,32.000
08/03/2009,09:15:05,830,6.550,16.085,6.031,32.000
08/03/2009,09:15:08,519,6.550,16.085,6.039,32.000
08/03/2009,09:15:11,208,6.689,16.330,6.055,32.000
08/03/2009,09:15:13,896,6.829,16.330,6.063,32.000
08/03/2009,09:15:16,585,6.829,16.451,6.080,32.000
08/03/2009,09:15:19,274,7.402,16.571,6.088,32.000
08/03/2009,09:15:21,963,7.472,16.631,3.464,32.000
08/03/2009,09:15:24,651,7.821,16.810,6.112,32.000
08/03/2009,09:15:27,340,8.164,16.870,6.129,32.000
08/03/2009,09:15:30,029,8.164,16.929,6.137,32.000
08/03/2009,09:15:32,717,8.705,17.164,6.153,32.000
08/03/2009,09:15:35,406,8.705,17.164,6.161,32.000
08/03/2009,09:15:38,095,9.053,17.338,6.177,32.000
08/03/2009,09:15:40,784,9.327,17.396,6.186,32.000
08/03/2009,09:15:43,472,9.327,17.511,6.202,32.000
08/03/2009,09:15:46,161,9.664,17.627,6.210,32.000
08/03/2009,09:15:48,850,9.664,17.627,6.226,32.000
08/03/2009,09:15:51,539,9.995,17.867,6.234,32.000
08/03/2009,09:15:54,227,10.061,17.927,6.251,32.000
08/03/2009,09:15:56,916,10.126,17.986,6.259,32.000
08/03/2009,09:15:59,605,10.590,18.163,6.267,32.000
08/03/2009,09:16:02,293,10.590,18.222,6.283,32.000
08/03/2009,09:16:04,982,10.658,18.339,6.292,32.000
08/03/2009,09:16:07,671,11.193,18.455,3.545,32.000
08/03/2009,09:16:10,360,11.193,18.513,6.316,32.000
08/03/2009,09:16:13,048,11.521,18.686,6.332,32.000
08/03/2009,09:16:15,737,11.586,18.743,6.340,32.000
08/03/2009,09:16:18,426,11.521,18.800,6.357,32.000
08/03/2009,09:16:21,114,12.097,19.027,6.365,32.000
08/03/2009,09:16:23,803,12.160,19.027,6.381,32.000
08/03/2009,09:16:26,492,12.224,19.139,6.389,32.000
08/03/2009,09:16:29,181,12.614,19.251,6.406,32.000
08/03/2009,09:16:31,869,12.614,19.307,6.414,32.000
08/03/2009,09:16:34,558,12.997,19.538,6.430,32.000
08/03/2009,09:16:37,247,13.123,19.597,6.438,32.000
08/03/2009,09:16:39,935,13.123,19.774,6.446,32.000
08/03/2009,09:16:42,624,13.496,19.832,6.463,32.000
08/03/2009,09:16:45,313,13.496,19.891,6.479,32.000
08/03/2009,09:16:48,002,13.862,20.122,6.487,32.000
08/03/2009,09:16:50,690,14.046,20.180,6.495,32.000
08/03/2009,09:16:53,379,13.983,20.237,3.399,32.000
08/03/2009,09:16:56,068,14.492,20.465,6.520,32.000
08/03/2009,09:16:58,756,14.555,20.522,6.536,32.000
08/03/2009,09:17:01,445,14.805,20.747,6.544,32.000
08/03/2009,09:17:04,134,15.114,20.803,6.560,32.000
08/03/2009,09:17:06,823,15.114,20.859,6.569,32.000
08/03/2009,09:17:09,511,15.357,21.081,6.577,32.000
08/03/2009,09:17:12,200,15.418,21.136,6.593,32.000
08/03/2009,09:17:14,889,15.418,21.191,6.601,32.000
08/03/2009,09:17:17,578,15.900,21.419,6.617,32.000
08/03/2009,09:17:20,266,15.900,21.419,6.626,32.000
08/03/2009,09:17:22,955,16.085,21.588,6.642,32.000
08/03/2009,09:17:25,644,16.390,21.701,6.650,32.000
08/03/2009,09:17:28,332,16.330,21.757,6.658,32.000
08/03/2009,09:17:31,021,16.810,21.980,6.675,32.000
08/03/2009,09:17:33,710,17.105,22.090,6.683,32.000
08/03/2009,09:17:36,399,17.047,22.145,6.699,32.000
08/03/2009,09:17:39,087,17.511,22.364,3.431,32.000
08/03/2009,09:17:41,776,17.511,22.419,6.715,32.000
08/03/2009,09:17:44,465,17.627,22.635,6.732,32.000
08/03/2009,09:17:47,153,17.867,22.635,6.740,32.000
08/03/2009,09:17:49,842,17.807,22.742,6.756,32.000
08/03/2009,09:17:52,531,18.397,23.008,6.764,32.000
08/03/2009,09:17:55,220,18.455,23.064,6.772,32.000
08/03/2009,09:17:57,908,18.455,23.174,6.789,32.000
08/03/2009,09:18:00,597,18.686,23.284,6.797,32.000
08/03/2009,09:18:03,286,18.571,23.393,6.813,32.000
08/03/2009,09:18:05,974,18.970,23.556,6.821,32.000
08/03/2009,09:18:08,663,19.027,23.610,6.838,32.000
08/03/2009,09:18:11,352,19.083,23.825,6.846,32.000
08/03/2009,09:18:14,041,19.479,23.931,6.862,32.000
08/03/2009,09:18:16,729,19.363,23.984,6.870,32.352
08/03/2009,09:18:19,418,19.656,24.248,6.878,32.073
08/03/2009,09:18:22,107,19.715,24.248,6.895,32.352
08/03/2009,09:18:24,796,19.479,24.353,3.586,33.126
08/03/2009,09:18:27,484,20.065,24.509,6.919,32.720
08/03/2009,09:18:30,173,20.007,24.560,6.927,33.171
08/03/2009,09:18:32,862,20.122,24.766,6.943,32.902
08/03/2009,09:18:35,550,20.409,24.873,6.952,32.856
08/03/2009,09:18:38,239,20.352,24.982,6.960,33.702
08/03/2009,09:18:40,928,20.635,25.198,6.976,33.172
08/03/2009,09:18:43,617,20.747,25.251,6.984,33.527
08/03/2009,09:18:46,305,20.635,25.305,7.000,33.978
08/03/2009,09:18:48,994,21.081,25.518,7.009,33.703
08/03/2009,09:18:51,683,21.081,25.624,7.025,34.161
08/03/2009,09:18:54,371,21.136,25.729,7.033,33.979
08/03/2009,09:18:57,060,21.532,25.834,7.049,33.750
08/03/2009,09:18:59,749,21.419,25.938,7.066,34.566
08/03/2009,09:19:02,438,21.757,26.145,7.074,34.477
08/03/2009,09:19:05,126,21.869,26.197,7.082,34.611
08/03/2009,09:19:07,815,21.757,26.299,7.090,35.139
08/03/2009,09:19:10,504,22.090,26.452,3.505,34.523
08/03/2009,09:19:13,192,22.035,26.554,7.123,35.009
08/03/2009,09:19:15,881,22.145,26.711,7.131,34.701
08/03/2009,09:19:18,570,22.419,26.817,7.147,34.746
08/03/2009,09:19:21,259,22.419,26.869,7.155,35.581
08/03/2009,09:19:23,947,22.635,27.131,7.172,35.142
08/03/2009,09:19:26,636,22.742,27.183,7.180,35.402
08/03/2009,09:19:29,325,22.688,27.287,7.196,35.718
08/03/2009,09:19:32,013,23.174,27.493,7.212,35.449
08/03/2009,09:19:34,702,23.174,27.493,7.221,36.162
08/03/2009,09:19:37,391,23.284,27.698,7.229,36.207
08/03/2009,09:19:40,080,23.610,27.850,7.245,35.720
08/03/2009,09:19:42,768,23.610,27.900,7.261,36.383
08/03/2009,09:19:45,457,24.037,28.151,7.269,36.033
08/03/2009,09:19:48,146,24.090,28.200,7.278,36.558
08/03/2009,09:19:50,835,24.090,28.349,7.294,36.472
08/03/2009,09:19:53,523,24.457,28.450,7.310,36.123
08/03/2009,09:19:56,212,24.353,28.502,3.594,36.646
08/03/2009,09:19:58,901,24.873,28.709,7.335,36.343
08/03/2009,09:20:01,589,24.873,28.761,7.343,36.989
08/03/2009,09:20:04,278,24.927,28.914,7.359,37.207
08/03/2009,09:20:06,967,25.518,29.118,7.367,36.991
08/03/2009,09:20:09,656,25.518,29.168,7.375,37.253
08/03/2009,09:20:12,344,25.571,29.320,7.392,37.431
08/03/2009,09:20:15,033,25.834,29.420,7.400,36.993
08/03/2009,09:20:17,722,25.834,29.519,7.408,37.477
08/03/2009,09:20:20,410,26.248,29.718,7.424,37.037
08/03/2009,09:20:23,099,26.248,29.718,7.441,37.828
08/03/2009,09:20:25,788,26.452,29.963,7.449,37.611
08/03/2009,09:20:28,477,26.817,30.109,7.457,37.700
08/03/2009,09:20:31,165,26.764,30.157,7.473,38.261
08/03/2009,09:20:33,854,27.027,30.308,7.489,37.962
08/03/2009,09:20:36,543,26.975,30.410,7.498,38.476
08/03/2009,09:20:39,231,27.131,30.612,7.514,38.350
08/03/2009,09:20:41,920,27.339,30.712,3.553,38.393
08/03/2009,09:20:44,609,27.339,30.762,7.538,39.121
08/03/2009,09:20:47,298,27.698,31.010,7.546,38.816
08/03/2009,09:20:49,986,27.748,31.060,7.563,39.167
08/03/2009,09:20:52,675,27.799,31.207,7.571,39.168
08/03/2009,09:20:55,364,28.051,31.354,7.587,39.170
08/03/2009,09:20:58,052,28.001,31.403,7.595,39.857
08/03/2009,09:21:00,741,28.300,31.596,7.612,39.518
08/03/2009,09:21:03,430,28.349,31.692,7.620,39.944
08/03/2009,09:21:06,119,28.398,31.836,7.636,39.946
08/03/2009,09:21:08,807,28.709,31.979,7.644,39.521
08/03/2009,09:21:11,496,28.709,32.078,7.661,40.032
08/03/2009,09:21:14,185,29.016,32.227,7.669,39.523
08/03/2009,09:21:16,874,29.067,32.276,7.685,40.368
08/03/2009,09:21:19,562,29.219,32.473,7.701,40.162
08/03/2009,09:21:22,251,29.519,32.571,7.709,40.037
08/03/2009,09:21:24,940,29.519,32.668,7.726,40.625
08/03/2009,09:21:27,628,29.963,32.862,7.734,40.457
08/03/2009,09:21:30,317,30.060,32.910,7.750,40.886
08/03/2009,09:21:33,006,30.109,33.055,7.766,41.016
08/03/2009,09:21:35,695,30.612,33.198,7.775,40.630
08/03/2009,09:21:38,383,30.612,33.245,7.791,41.315
08/03/2009,09:21:41,072,30.961,33.435,7.799,41.233
08/03/2009,09:21:43,761,31.256,33.575,7.815,41.319
08/03/2009,09:21:46,449,31.207,33.669,7.824,41.905
08/03/2009,09:21:49,138,31.644,33.858,7.840,41.616
08/03/2009,09:21:51,827,31.692,33.907,7.848,41.990
08/03/2009,09:21:54,516,31.788,34.102,7.864,42.238
08/03/2009,09:21:57,204,32.276,34.199,7.872,41.911
08/03/2009,09:21:59,893,32.276,34.295,7.889,42.918
08/03/2009,09:22:02,582,32.571,34.535,7.897,42.669
08/03/2009,09:22:05,270,32.862,34.677,7.913,42.839
08/03/2009,09:22:07,959,32.862,34.772,7.921,43.546
08/03/2009,09:22:10,648,33.340,35.007,7.938,43.302
08/03/2009,09:22:13,337,33.387,35.100,7.946,43.591
08/03/2009,09:22:16,025,33.340,35.239,7.962,43.796
08/03/2009,09:22:18,714,33.716,35.332,7.970,43.635
08/03/2009,09:22:21,403,33.716,35.424,7.987,44.339
08/03/2009,09:22:24,092,33.858,35.607,7.995,44.089
08/03/2009,09:22:26,780,34.102,35.703,8.011,44.048
08/03/2009,09:22:29,469,34.102,35.799,8.027,44.883
08/03/2009,09:22:32,158,34.439,36.036,8.035,44.556
08/03/2009,09:22:34,846,34.724,36.131,8.052,44.557
08/03/2009,09:22:37,535,34.724,36.225,8.060,45.257
08/03/2009,09:22:40,224,35.147,36.458,8.076,44.893
08/03/2009,09:22:42,913,35.239,36.551,8.084,45.504
08/03/2009,09:22:45,601,35.193,36.690,8.101,45.747
08/03/2009,09:22:48,290,35.607,36.827,8.109,45.508
08/03/2009,09:22:50,979,35.656,36.919,8.125,46.291
08/03/2009,09:22:53,667,35.751,37.101,8.133,46.129
08/03/2009,09:22:56,356,36.178,37.236,8.149,45.839
08/03/2009,09:22:59,045,36.131,37.281,8.166,46.664
08/03/2009,09:23:01,734,36.551,37.511,8.174,46.587
08/03/2009,09:23:04,422,36.736,37.605,8.190,46.670
08/03/2009,09:23:07,111,36.690,37.699,8.198,47.353
08/03/2009,09:23:09,800,37.101,37.931,8.207,46.998
08/03/2009,09:23:12,488,37.236,38.024,8.223,47.240
08/03/2009,09:23:15,177,37.236,38.162,8.239,47.480
08/03/2009,09:23:17,866,37.699,38.390,8.247,47.086
08/03/2009,09:23:20,555,37.745,38.436,8.255,47.899
08/03/2009,09:23:23,243,37.931,38.617,8.272,47.655
08/03/2009,09:23:25,932,38.299,38.707,8.288,47.532
08/03/2009,09:23:28,621,38.254,38.842,8.296,48.152
08/03/2009,09:23:31,309,38.707,39.064,8.312,47.704
08/03/2009,09:23:33,998,38.752,39.108,8.329,48.400
08/03/2009,09:23:36,687,38.842,39.289,8.337,48.323
08/03/2009,09:23:39,376,39.197,39.428,8.353,48.244
08/03/2009,09:23:42,064,39.197,39.475,8.370,49.285
08/03/2009,09:23:44,753,39.289,39.704,8.378,49.130
08/03/2009,09:23:47,442,39.750,39.795,8.394,48.894
08/03/2009,09:23:50,131,39.750,39.886,8.402,49.620
08/03/2009,09:23:52,819,40.202,40.112,8.418,49.462
08/03/2009,09:23:55,508,40.425,40.202,8.427,49.708
08/03/2009,09:23:58,197,40.425,40.292,8.443,50.271
08/03/2009,09:24:00,885,40.823,40.559,8.459,49.917
08/03/2009,09:24:03,574,40.866,40.647,8.467,50.476
08/03/2009,09:24:06,263,40.997,40.779,8.484,50.479
08/03/2009,09:24:08,952,41.361,40.910,8.500,50.442
08/03/2009,09:24:11,640,41.361,40.997,8.516,51.156
08/03/2009,09:24:14,329,41.632,41.225,8.533,50.841
08/03/2009,09:24:17,018,41.810,41.316,8.541,50.843
08/03/2009,09:24:19,706,41.766,41.452,8.549,51.329
08/03/2009,09:24:22,395,42.251,41.632,8.565,51.007
08/03/2009,09:24:25,084,42.339,41.721,8.581,51.497
08/03/2009,09:24:27,773,42.382,41.899,8.590,51.743
08/03/2009,09:24:30,461,42.905,42.076,8.606,51.303
08/03/2009,09:24:33,150,42.950,42.164,8.614,51.988
08/03/2009,09:24:35,839,43.308,42.382,8.638,51.593
08/03/2009,09:24:38,527,43.484,42.469,8.647,51.915
08/03/2009,09:24:41,216,43.484,42.599,8.663,52.314
08/03/2009,09:24:43,905,43.922,42.815,8.679,51.923
08/03/2009,09:24:46,594,43.922,42.860,8.695,52.751
08/03/2009,09:24:49,282,44.095,43.129,8.704,52.718
08/03/2009,09:24:51,971,44.266,43.219,8.712,52.800
08/03/2009,09:24:54,660,44.309,43.352,8.736,53.367
08/03/2009,09:24:57,348,44.741,43.484,8.744,53.130
08/03/2009,09:25:00,037,44.785,43.572,8.761,53.768
08/03/2009,09:25:02,726,44.829,43.748,8.777,53.694
08/03/2009,09:25:05,415,45.181,43.922,8.785,53.460
08/03/2009,09:25:08,103,45.181,44.008,8.801,54.171
08/03/2009,09:25:10,792,45.614,44.224,8.810,53.864
08/03/2009,09:25:13,481,45.743,44.309,8.826,54.256
08/03/2009,09:25:16,170,45.828,44.480,8.842,54.338
08/03/2009,09:25:18,858,46.125,44.607,8.850,54.147
